providerid(long),city,statevalue,zip_code(long),county_name,phone_number(long),conditionvalue,measureid,labelvalue(double precision)
10029,OPELIKA,AL,36801,LEE,3347493411,Colonoscopy care,OP_29,NULL
10001.0,OPELIKA,AL,36301.0,LEE,3347493411,oClonoscopy care,OP_30,NULL
10029,OPELIKA,AL,36801,LEE,3.347938701E9,Cataract surgery outcome,OP_31,NULL
10029,OPELIKA,AL,36801,LEE,3347493411,Cancer care,OP_33,NULL
10029,OPELIKA,AL,36801,LwEE,3347493411,Heart Attack or Chest Pain,OP_3b,NULL
10029,OPELIKA,AL,36801,LEE,3.347938701E9,Heart Attack or Chest Pain,OP_5,NULL
10029,OPELIKA,AL,36801,LEE,3.347938701E9,Pregnancy and Delivery Care,PC_01,NULL
10029,OPELIKA,AL,36801,LE,3347493411,Sepsis Care,SEP_1,NULL
10029,OPELIKA,AL,36801,LEE,3.347938701E9,Blood Clot Prevention and Treatment,VTE_6,NULL
10032,WEDOWEE,AL,36301.0,RANDOLPH,2563572111,Emergency Department,EDV,NULL
10032,WEDOWEE,AL,36278,RANDOLPH,3.347938701E9,Emergency Department,ED_1b,NULL
10001.0,WEDOWEE,AL,36278,RANDOLPH,3.347938701E9,Emergency Department,ED_2b,NULL
10032,WEDOWEE,AL,36278,RANDOLPH,3.347938701E9,Preventive Care,IMM_2,NULL
10032,WEDOWEE,AL,36278,RANDOLPH,2563572111,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,NULL
10032,WEDOWEE,AL,36278,RANDOLPH,2563572111,Emergency Department,OP_18b,NULL
10032,WEDOWEE,AL,36278,RANDOLPH,2563572111,Emergency Department,OP_18c,NULL
10032,WEDOWEE,AL,36278,RANDOLPH,2563572111,Heart Attack or Chest Pain,OP_2,NULL
10032,WEDOWEE,AL,36278,RANDOLPH,2563572111,Emergency Department,OP_22,NULL
10032,WEDOWEE,AL,36278,RANDOLPH,2563572111,Emergency Department,OP_23,NULL
10001.0,WEDOWEE,AL,36278,RANDLPH,2563572111,Colonoscopy care,OP_29,NULL
10001.0,WEDOWEE,AL,36278,RANDOLPH,2563572111,Colonoscopy care,OP_30,NULL
10032,WEDOWEE,AL,36278,RANDOLPH,2563572111,Cataract surgery outcome,OP_31,NULL
10032,WEDOWEE,AL,36301.0,RANDOLPH,2563572111,Cancer care,OP_33,NULL
10032,WEDOWEE,AL,36278,RANDOLPH,2563572111,Heart Attack or Chest Pain,OP_3b,NULL
10001.0,WEDOWEE,AL,36278,RANDOLPH,2563572111,Heart Attack or Chest Pain,OP_5,NULL
10032,WEDOWEE,AL,36278,RANDOLPH,2563572111,Pregnancy and Delivery Care,PC_01,NULL
10032,WEDOWEE,AL,36278,RANDOLPH,2563572111,Sepsis Care,SEP_1,NULL
10032,WEDOWEE,AL,36278,RANDOLPH,2563572111,Blood Clot Prevention and Treatment,VTE_6,NULL
10033,BIRMINGHAM,AL,35233,JEFFERSON,2059344011,EmergencyDepartment,EDV,NULL
10033,BIRMINGHAM,AL,36301.0,JEFFERSON,2059344011,Emergency Department,ED_1b,NULL
10033,BIRMINGHAM,AL,35233,JEFFERSON,2059344011,Emergency Department,ED_2b,NULL
10033,BIRMINHAM,AL,35233,JEFFERSON,2059344011,Preventive Care,IMM_2,NULL
10033,BIRMINGHAM,AL,35233,JEFFERSON,2059344011,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,NULL
10033,IRMINGHAM,AL,35233,JEFFERSON,2059344011,Emergency Department,OP_18b,NULL
10033,BIRMINGHAM,AL,35233,JEFFERSON,2059344011,Emergency Department,OP_18c,NULL
10001.0,BIRMINGHAM,AL,35233,JEFFERSON,3.347938701E9,Heart Attack or Chest Pain,OP_2,NULL
10001.0,BIRMINGHAM,AL,35233,JEFFERSON,3.347938701E9,Emergency Department,OP_22,NULL
10001.0,BIRMINGHAM,AL,35233,JEqFFERSON,2059344011,Emergency Department,OP_23,NULL
10033,BIRMINGHAM,AL,36301.0,JEFFERSON,2059344011,Colonoscopy care,OP2_9,NULL
10033,BIRMINGHAM,AL,35233,JEFFERSON,2059344011,Colonoscopy care,OP_30,NULL
10033,BIRMINGHAM,AL,35233,JEFFERSON,2059344011,Cataract surgery outcome,OP_31,NULL
10033,BIRMINGHAM,AL,35233,JEFFERSON,3.347938701E9,Cancer care,OP_33,NULL
10033,BIRMINGHAM,AL,35233,JEFFERSON,2059344011,Heart Attack or Chest Pain,OP_3b,NULL
10033,BIRMINGHAM,AL,35233,JEFFERSON,2059344011,Heart Attack or Chest Pain,OP_5,NULL
10033,BIRMINGHAM,AL,36301.0,JEFFERSON,2059344011,Pregnancy and Delivery Care,PC_01,NULL
10033,BIRMINGHAM,AL,35233,JEFFERSON,2059344011,Sepsis Care,SEP_1,NULL
10033,BIRMINGHAM,AL,36301.0,JEFFERSON,2059344011,Blood Clot Prevention and Treatment,VTE_6,NULL
10034,TALLASSEE,AL,36078,ELMORE,3342836541,Emergency Department,EDV,NULL
10034,TALLASSEE,AL,36078,ELMORE,3342836541,Emergency Department,ED_1b,NULL
10034,TALLASSEE,AL,36078,ELMORE,3342836541,Emergency Department,ED_2b,NULL
10034,TALLASSEE,AL,36078,ELMORE,3342836541,Preventive Care,IMM_2,NULL
10034,TALLASSEE,AL,36078,ELMORE,3342836541,Preventive Care,IMM_3OP_27_FAC_ADHPCT,NULL
10034,TALLASSEE,L,36301.0,ELMORE,3342836541,Emergency Department,OP_18b,NULL
10034,TALLASSEE,AL,36078,ELMORE,3.347938701E9,Emergency Department,OP_18c,NULL
10034,TALLASSEE,AL,36078,ELMORE,3.347938701E9,Heart Attack or Chest Pain,OP_2,NULL
10034,TALLASSEE,AL,36078,ELMORE,3342836541,Emergency Department,OP_22,NULL
10034,TALLASSEE,AL,36078,ELMORE,3342836541,hEmergency Department,OP_23,NULL
10034,TALLASSEE,AL,36078,ELMORE,3342836541,Colonoscopy care,OP_29,NULL
10001.0,TALLASSEE,AL,36078,ELMORE,3.347938701E9,Colonoscopy care,OP_30,NULL
10034,TALLASSEE,AL,36301.0,ELMORE,3.347938701E9,Cataract surgery outcome,OP_31,NULL
10034,TALLASSEE,AL,36078,ELMORE,3.347938701E9,Cancer care,OP_33,NULL
10034,TALLASSEE,AL,36078,ELMORE,-2427362094,Heart Attack or Chest Pain,OP_3b,NULL
10034,TALLASSEE,AL,36078,ELMORE,3342836541,Heart Attack or Chest Pain,OP_5,NULL
10034,TALLASSEE,AL,36078,ELMORE,3.347938701E9,Pregnancy and Delivery Care,PC_01,NULL
10034,TALLASSEE,AL,36078,ELMORE,3342836541,Sepsis Care,SEP_1,NULL
10034,TALLASSEE,AL,36078,ELMORE,3342836541,Blood Clot Prevention and Treatment,VTE_6,NULL
10035,CULLMAN,AL,35058,CULLMAN,2567372000,Emergency Department,EDV,NULL
10035,CULLMAN,AL,35058,CULLMAN,3.347938701E9,Emergency Department,ED_1b,NULL
10035,CULLMAN,AL,35071,CULLMAN,2567372000,Emergency Department,ED_2b,NULL
10035,CULLMAN,AL,35158,CULLMAN,2567372000,Preventive Care,IMM_2,NULL
10035,CULLMAN,AL,35066,CULLMAN,2567372000,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,NULL
10035,CULLMAN,AL,35140,CULLMAN,2567372000,Emergency Department,OP_18b,NULL
10035,CULLMAN,AL,35138,CULLMAN,2567372000,Emergency Department,OP_18c,NULL
10001.0,CULLMAN,AL,35058,CULLMAN,2567372000,Heart Attack or Chest Pain,OP_2,NULL
10035,CULLMAN,AL,35058,CULLMAN,2567372000,Emergency Department,OP22,NULL
10035,CmULLMAN,AL,35058,CULLMAN,3.347938701E9,Emergency Department,OPv_23,NULL
10035,CULLMAN,AL,35117,CULLMAN,2567372000,Colonoscopy care,OP_29,NULL
10035,CULLMAN,AL,35058,CULLMAN,2567372000,Colonoscopy care,OP_30,NULL
10035,CULLMAN,AL,36301.0,CULLMAN,2567372000,Cataract surgery outcome,OP_31,NULL
10035,CULLMAN,AL,35058,CULLMAN,2567372000,Cancer care,OP_33,NULL
10001.0,CULLMAN,AL,35058,CULLMAN,2567372000,Heart Attack or Chest Pain,OP_3b,NULL
10035,CULLMAN,AL,36301.0,CULLMAN,2567372000,Heart Attack or Chest Pain,OP_5,NULL
10035,CULLMAN,AL,35062,CULLMAN,2567372000,Pregnancy and Delivery Care,PC_01,NULL
10035,CULLMAN,AL,35106,CULLMAN,2567372000,Sepsis Care,SEP_1,NULL
10035,CULLMNA,AL,35111,CULLMAN,2567372000,Blood Clot Prevention and Treatment,VTE_6,NULL
10036,ANDALUSIA,AL,36301.0,COVINGTON,3342228466,Emergency Department,EDV,NULL
10036,ANDALUSIA,AL,36420,COVINGTON,3.347938701E9,Emergency Department,ED_1b,NULL
10036,ANDALUSIA,AL,36420,COVINGTON,3342228466,Emergency Department,ED_2b,NULL
10001.0,ANDALUSIA,AL,36420,COVINGTON,3.347938701E9,Preventive Care,IMM_2,NULL
10036,ANDALUSIA,AL,36420,COVINGTON,3342228466,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,NULL
10036,ANDALUSIA,AfL,36420,COVINGTON,3.347938701E9,Emergency Department,OP_18b,NULL
10036,ANDALUSIA,AL,36420,COVINGTON,3342228466,Emergency Department,OP_18c,NULL
10001.0,ANDALUSIA,AL,36420,COVINGTON,3.347938701E9,Heart Attack or Chest Pain,OP_2,NULL
10036,ANDALUSIA,AL,36420,COVINGTON,3342228466,Emergency Department,OP_22,NULL
10036,ANDALUSIA,AL,36420,COVINGTON,3.347938701E9,Emergency Department,OP_23,NULL
10036,ANDALUSIA,AL,36420,COVINGTON,3342228466,Colonoscopy care,OP_29,NULL
10036,ANDALUSIA,AL,36420,COVINGTON,3342228466,Colonoscopy care,OP_30,NULL
10036,ANDALUSIA,AL,36420,COVINGTNO,3342228466,Cataract surgery outcome,OP_31,NULL
10036,ANDALUSIA,AL,36420,COVINGTON,3342228466,Cancer care,OP_33,NULL
10036,ANDALUSIA,AL,36420,COVINGTON,3342228466,Heart Attack or Chest Pain,OP_3b,NULL
10036,ANDALUSIA,AL,36301.0,COVINGTON,3342228466,Heart Attack or Chest Pain,OP_5,NULL
10036,ANDALUSIA,AL,36301.0,COVINGTON,3342228466,Pregnancy and Delivery Care,PC_01,NULL
10036,ANDALUSIA,LA,36420,COVINGTON,3.347938701E9,Sepsis Care,SEP_1,NULL
10036,ANDALUSIA,AL,36420,COVINGTON,3342228466,Blood Clot Prevention and Treatment,VTE_6,NULL
10038,ANNISTON,AL,36201,CALHOUN,2562358900,Emergency Department,EDV,NULL
10038,ANNISTON,AL,36201,CALHOUN,2562358900,Emergency Department,ED_1b,NULL
10038,ANNISTON,AL,36201,CALHOUN,2562358900,Emergency Department,ED_2b,NULL
10038,ANNISTON,AL,36201,CALHOUN,2562358900,Preventive Care,IMM_2,NULL
10038,ANNISTON,AL,36201,CALHOUN,2562358900,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,NULL
10001.0,ANNISTON,AL,36201,CALHOUN,3.347938701E9,Emergency Department,OP18b,NULL
10038,ANNISTON,AL,36201,CALHOUN,3.347938701E9,Emergency Department,OP_18c,NULL
10001.0,ANNISTNO,AL,36201,CALHOUN,2562358900,Heart Attack or Chest Pain,OP_2,NULL
10038,ANNISTON,AL,36301.0,CALHOUN,2562358900,Emergency Department,OP_22,NULL
10038,ANNISTON,AL,36201,CALHOUN,2562358900,Emergency Department,OP_23,NULL
10038,ANINSTON,AL,36201,CALHOUN,2562358900,Colonoscopy care,OP_29,NULL
10038,ANNISTON,L,36201,CALHOUN,2562358900,Colonoscopy care,OP_03,NULL
10038,ANNISTON,AL,36201,CALHOUN,2562358900,Cataract surgery outcome,OP_31,NULL
10038,ANNISTON,AL,36201,CALHOUN,2562358900,Cancer care,OP_33,NULL
10001.0,ANNISTON,AL,36201,CALHOUN,2562358900,Heart Attack or Chest Pain,OP_3b,NULL
10001.0,ANNISTON,AL,36201,CALHOUN,2562358900,Heart Attack or Chest Pain,OP_5,NULL
10038,ANNISTON,AL,36201,CALHOUN,2562358900,Pregnancy and Delivery Care,PC_01,NULL
10038,ANNISTON,AL,36201,CALHOUN,2562358900,Sepsis Care,SEP_1,NULL
10038,ANNISTON,AL,36301.0,CALHOUN,2562358900,Blood Clot Prevention and Treatment,VTE_6,NULL
10039,HUNTSVILLE,AL,35801,MADISON,2562651000,Emergency Department,EDV,NULL
10039,HUNTSVILLE,AL,35801,MADISON,2562651000,Emergency Department,ED_1b,NULL
10039,HUNTSVILLE,AL,36301.0,MADISON,2562651000,Emergency Department,ED_2b,NULL
10039,HUNTSVILLE,AL,35801,MADISON,2562651000,Preventive Care,IMM_2,NULL
10039,HUNTSVILE,AL,35801,MADISON,2562651000,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,NULL
10001.0,HUNTSVILLE,AL,35801,MADISON,3.347938701E9,Emergency Department,P_18b,NULL
10039,HUNTSVILLE,AL,36301.0,MADISON,2562651000,Emergency Department,OP_18c,NULL
10039,HUNTSVILLE,AL,35801,MADISON,2562651000,Heart Attack or Chest Pain,OP_2,NULL
10039,HUNTSVILLE,AL,35801,MADISON,2562651000,Emergency Department,OP_22,NULL
10039,HUNTSVILLE,AL,35801,MADISON,2562651000,Emergency Department,OP_23,NULL
10039,HUNTSVILLE,AL,35801,MAIDSON,2562651000,Colonoscopy care,OP_29,NULL
10039,HUNTSVILLE,AL,35801,MADISON,3.347938701E9,Colonoscopy care,OcP_30,NULL
10039,HUNTSVILLE,AL,35801,MADISON,2562651000,Cataract surgery outcome,OP_31,NULL
10039,HUNTSVILLE,AL,35801,MADISNO,2562651000,Cancer care,OP_33,NULL
10039,HUNTSVILLE,AL,36301.0,MADISON,2562651000,Heart Attack or Chest Pain,OP_3b,NULL
10039,HUNTSVILLE,AL,35801,MADISON,2562651000,Heart Attack or Chest Pain,OP_5,NULL
10039,HUNTSVILLE,AL,35801,MADISON,2562651000,Pregnancy and Delivery Care,PC_01,NULL
10039,HUNTSVILLE,AL,35801,MADISON,2562651000,SepsisC are,SEP_1,NULL
10039,HUNTSVILLE,AL,36301.0,MADISON,2562651000,Blood Clot Prevention and Treatment,VTE_6,NULL
10040,GADSDEN,AL,35903,ETOWAH,2564944000,Emergency Department,EDV,NULL
10040,GADSDEN,L,35903,ETOWAH,2564944000,Emergency Department,ED_1b,NULL
10040,GADSDEN,AL,35903,ETOWAH,3.347938701E9,Emergency Department,ED_2b,NULL
10040,GADSDEN,AL,36301.0,ETOWAH,2564944000,Preventive Care,MM_2,NULL
10040,GADSDEN,AL,35903,ETOWAH,2564944000,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,NULL
10040,GADSDEN,AL,35903,ETOWAH,3.347938701E9,Emergency Department,OP_18b,NULL
10001.0,GADSDEN,AL,35903,ETOWAH,2564944000,Emergency Department,OP_18c,NULL
10040,GADSDEN,AL,35903,TEOWAH,2564944000,Heart Attack or Chest Pain,OP_2,NULL
10040,GADSDEN,AL,36301.0,ETOWAH,2564944000,Emergency Department,OP_22,NULL
10040,GADSDEN,AL,35903,ETOWAH,2564944000,Emergency Department,OP_23,NULL
10040,GADSDEN,AL,35903,ETOWAH,2564944000,Colonoscopy care,OP_29,NULL
10040,GADSDEN,AL,35903,ETOWAH,2564944000,Colonoscopy care,OP_30,NULL
10040,GADSDEN,AL,35903,ETOWAH,2564944000,Cataract surgery outcome,OP_31,NULL
10040,GADSDEN,AL,35903,ETOWAH,3.347938701E9,Cancer care,OP_33,NULL
10040,GADSDEN,AL,35903,ETOWAH,2564944000,Heart Attack or Chest Pain,OP_3b,NULL
10040,GADSDEN,AL,35903,ETOWAH,3.347938701E9,Heart Attack or Chest Pain,OP_5,NULL
10040,GADSDEN,AL,35903,ETOWAH,2564944000,Pregnancy and Delivery Care,PC_01,NULL
10040,GADSDEN,AL,35903,ETOWAH,2564944000,Sepsis Care,SEP_1,NULL
10040,GADSDEN,AL,35903,ETOWAH,2564944000,Blood Clot Prevention and Treatment,VTE_6,NULL
10044,HAMILTON,AL,35570,MARION,2059216200,Emergency Department,EDV,NULL
10044,HAMILTON,AL,35570,MARION,2059216200,Emergency Department,ED_1b,NULL
10044,HAMILTON,AL,35570,MARION,2059216200,Emergency Department,ED_2b,NULL
10044,HAMILTON,AL,35570,MARION,2059216200,Preventive Care,IMM_2,NULL
10001.0,HAMILTON,AL,35570,McARION,2059216200,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,NULL
10044,HAMILTON,AL,35570,MARION,2059216200,Emergency Department,OP_18b,NULL
10001.0,HAMILTON,AL,35570,MARINO,2059216200,Emergency Department,OP_18c,NULL
10044,HAMILTON,AL,35570,MARION,2059216200,Heart Attack or Chest Pain,OP_2,NULL
10044,HAMILTON,AL,35570,MARION,2059216200,Emergency Department,OP_22,NULL
10044,HAMILTON,AL,35570,MARION,2059216200,Emergency Department,OP_23,NULL
10044,HAMILTON,AL,35570,MARION,2059216200,Colonoscopy care,OP_29,NULL
10044,HAMILTON,AL,35570,MARION,2059216200,Colonoscopy care,OP_30,NULL
10044,HAMILTON,AL,35570,MARION,2059216200,Cataract surgery outcome,OP_31,NULL
10044,HAMILTON,L,35570,MARION,2059216200,Cancer care,OP_33,NULL
10044,HAMILTON,AL,35570,MARION,2059216200,Heart Attack or Chest Pain,OP_3b,NULL
10044,HAMILTN,AL,35570,MARION,2059216200,Heart Attack or Chest Pain,OP_5,NULL
10044,HAMILTON,AL,35570,MARION,2059216200,Pregnancy and Delivery Care,PC_01,NULL
10044,HAMILTON,AL,35570,MARION,2059216200,Sepsis Care,SEP_1,NULL
10001.0,HAMILTON,AL,35570,MARION,2059216200,Blood Clot Prevention and Treatment,VTE_6,NULL
10045,FAYETTE,AL,35555,FAYETTE,2059325966,Emergenyc Department,EDV,NULL
10045,FAYETTE,AL,35555,FAYETTE,3.347938701E9,Emergency Department,ED_1b,NULL
10001.0,FAYETTE,AL,35555,AYETTE,2059325966,Emergency Department,ED_2b,NULL
10045,FAYETTE,AL,35555,FAYETTE,2059325966,Preventive Care,IMM_2,NULL
10045,FAYETTE,AL,35555,FAYETTE,2059325966,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,NULL
10045,FAYETTE,AL,35555,FAYETTE,2059325966,Emergency Department,OP_18b,NULL
10045,FAYETTE,AL,35555,FAYETTE,2059325966,Emergency Department,OP_18c,NULL
10045,FAYETTE,AL,35555,FAYETTE,15324626423,Heart Attack or Chest Pain,OP_2,NULL
10045,FAYETTE,AL,35555,FAYETTE,2059325966,Emergency Department,OP_22,NULL
10045,FAYETTE,AL,35555,FAYETTE,2059325966,Emergency Department,OP_23,NULL
10045,FAYETTE,AL,35555,FAYETTE,2059325966,Colonoscopy care,OP_29,NULL
10045,FAYETET,AL,35555,FAYETTE,2059325966,Colonoscopy care,OP_30,NULL
10045,FAYETTE,AL,35555,FAYETTE,2059325966,Cataract surgery outcome,OP_31,NULL
10045,FAYETTE,AL,35555,FAYETTE,2059325966,Cancer care,OP_33,NULL
10045,FAYETTE,AL,35555,FAYETTE,2059325966,Heart Attack or Chest Pain,OP_3b,NULL
10045,FAYETTE,AL,35555,FAYETTE,2059325966,Heart Attack or Chest Pain,OP_5,NULL
10045,FAYETTE,AL,35555,FAYETTE,2059325966,Pregnancy and Delivery Care,PC_01,NULL
10001.0,FAYETTE,AL,35555,FAYETTE,2059325966,Sepsis Care,SEP_1,NULL
10001.0,FAYETTE,AL,35555,FAYETTE,2059325966,Blood Clot Prevention and Treatment,VTE_6,NULL
10046,GADSDEN,AL,35901,ETOWAH,2565435200,Emergency Department,EDV,NULL
10046,GADSDEN,AL,35901,ETOWAH,2565435200,Emergency Department,ED_1b,NULL
-254,GADSDEN,AL,35901,ETOWAH,2565435200,Emergency Department,ED_2b,NULL
10046,GADSDEN,AL,35901,ETOWAH,2565435200,Preventive Care,IMM_2,NULL
10046,GADSDEN,AL,35901,ETOWAH,2565435200,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,NULL
10046,GADSDEN,AL,35901,ETOWAH,2565435200,Emergency Department,OP_18b,NULL
10046,GADSDEN,AL,35901,ETOWAH,2565435200,Emergency Department,OP_18c,NULL
10046,GADSDEN,AL,36301.0,ETOWAH,2565435200,Heart Attack or Chest Pain,OP_2,NULL
10046,GADSDEN,AL,35901,ETOWAH,2565435200,Emergency Department,OP_22,NULL
10046,GADSDEN,AL,35901,ETOWAH,3.347938701E9,Emergency Department,OP_23,NULL
10046,GADSDEN,AL,35901,ETOWAH,2565435200,Colonoscopy care,OP_29,NULL
10046,GADSDEN,AL,35901,ETOWAH,2565435200,Colonoscopy care,OP_30,NULL
10046,GADSDEN,AL,35901,ETOWAH,2565435200,Cataract surgery outcome,OP_31,NULL
10046,GADSDEN,AL,35901,ETOWAH,2565435200,Cancer care,OP_33,NULL
10046,GADSDEN,AL,35901,ETOWAH,2565435200,Heart Attack or Chest Pain,OP_3b,NULL
10046,GADSDEN,AL,35901,ETOWAH,2565435200,Heart Attack or Chest Pain,OP_5,NULL
10046,GADSDEN,LA,35901,ETOWAH,2565435200,Pregnancy and Delivery Care,PC_01,NULL
10046,GADSDEN,AL,35901,ETOWAH,2565435200,Sepsis Care,SEP_1,NULL
10046,GADSDEN,AL,36301.0,ETOWAH,2565435200,Blood Clot Prevention and Treatment,VTE_6,NULL
10047,GEORGIANA,AL,36033,BUTLER,3343762205,Emergency Department,EDV,NULL
10047,GEORGIANA,AL,36301.0,BUTLER,3343762205,Emergency Department,ED_1b,NULL
10047,GEORGIANA,AL,36033,BUTLER,3343762205,Emergency Department,ED_2b,NULL
10047,GEORGIANA,AL,36033,BUTLER,3343762205,Preventive Care,IMM_2,NULL
10047,GEORGIANA,AL,36033,BUTLER,3343762205,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,NULL
10047,GEORGIANA,AL,36033,BUTLER,3343762205,Emergency Department,OP_18b,NULL
10047,GEORGIANA,AL,36033,BUTLER,3343762205,Emergency Department,OP_18c,NULL
10047,GEORGIANA,AL,36033,BUTLER,3343762205,Heart Attack or Chest Pain,OP_2,NULL
10047,GEORGIANA,AL,36033,BUTLER,3343762205,Emergency Department,OP_22,NULL
10047,GEORGIANA,AL,36033,BUTLER,3343762205,Emergency Department,OP_23,NULL
10047,GEORGIANA,AL,36033,BUTLER,3343762205,Colonoscopy care,OP_29,NULL
10047,GEORGIANA,AL,36033,BUTLER,3343762205,Colonoscopy care,OP_30,NULL
10047,GEORGIANA,AL,36033,BUTLER,3343762205,Cataract surgery outcome,OP_31,NULL
10047,GEORGIANA,AL,36033,BUTLER,3343762205,Cancer care,OP_33,NULL
10047,GEORGIANA,AL,36033,BUTLER,3343762205,Heart Attack or Chest Pain,OP_3b,NULL
10047,GEORGIANA,AL,36033,BUTLER,3.347938701E9,Heart Attack or Chest Pain,OP_5,NULL
10047,GEORGIANA,AL,36033,BUTLER,15367737242,Pregnancy and Delivery Care,PC_01,NULL
10047,GEORGIANA,AL,36033,BUTLER,3.347938701E9,Sepsis Care,EP_1,NULL
10047,GEORGIANA,AL,36033,BUTLER,3343762205,Blood Clot Prevention and Treatment,VTE_6,NULL
10049,ENTERPRISE,AL,36330,COFFEE,3343470584,Emergency Department,EDV,NULL
10049,ENTERPRISE,AL,36330,COFFEE,3.347938701E9,Emergency Department,ED_1b,NULL
10049,ENTERPRISE,AL,36330,COFFEE,3343470584,Emergency Department,ED_2b,NULL
10049,ENTERPRISE,AL,36330,COFFEE,3343470584,Preventive Care,IMM_2,NULL
10049,ENTERPRISE,AL,36330,COFFEE,3343470584,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,NULL
10049,ENTERPRISE,AL,36330,COFFEE,3343470584,Emergency Department,OP_18b,NULL
10049,ENTERPRISE,AL,36330,COFFEE,3343470584,Emergency Department,OP_18c,NULL
10049,ENTERPRISE,AL,36330,COFFEE,3343470584,Heart Attack or Chest Pain,OP_2,NULL
10049,ENTERPRISE,AL,36330,COFFEE,3.347938701E9,Emergency Department,OP_22,NULL
10049,ENTERPRISE,AL,36330,COFFEE,3343470584,Emergency Department,OP_23,NULL
10049,ENTERPRISE,AL,31794,COFFEE,3343470584,Colonoscopy care,OP_29,NULL
10049,ENTERPRISE,AL,36330,COFFEE,3.347938701E9,Colonoscopy care,OP_30,NULL
10049,ENTERPRISE,AL,36330,COFFEaE,3343470584,Cataract surgery outcome,OP_31,NULL
10049,ENTERPRISE,AL,36330,COFFEE,3343470584,Cancer care,OP_33,NULL
10049,ENTERPRISE,AL,36301.0,COFFEE,3343470584,Heart Attack or Chest Pain,OP_3b,NULL
10049,ENTERPRISE,AL,36330,COFFEE,3343470584,Heart Attack or Chest Pain,OzP_5,NULL
10049,ENTERPRISE,AL,36330,COFFEE,3343470584,Pregnancy and Deliveery Care,PC_01,NULL
10049,ENTERPRISE,AL,36330,COFFEE,3343470584,Sepsis Care,SEP_1,NULL
10049,ENTERPRISE,AL,36330,COFFEE,3343470584,Blood Clot Prevention and Treatment,VTE_6,NULL
10051,EUTAW,AL,35462,GREENE,2053723388,Emergency Department,EDV,NULL
10051,EUTAW,AL,35462,GREENE,2053723388,Emergency Department,ED_1b,NULL
10051,EUTAW,AL,35462,GREENE,2053723388,Emergency Department,ED_2b,NULL
10051,EUTAW,AL,35462,GREENE,2053723388,Preventive Care,IMM_2,NULL
10051,EUTAW,AL,172491,GREENE,2053723388,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,NULL
10051,EUTAW,AL,35462,RGEENE,2053723388,Emergency Department,OP_18b,NULL
10051,EUTAW,AL,35462,GREENE,2053723388,Emergency Department,OP_18c,NULL
10051,EUTAW,dAL,35462,GREENE,2053723388,Heart Attack or Chest Pain,OP_2,NULL
10051,EUTAW,AL,35462,GREENE,2053723388,Emergency Department,OP_22,NULL
10051,EUTAW,AL,35462,GREENE,2053723388,Emergency Department,OP_23,NULL
10051,EUTAW,AL,35462,GREENE,2053723388,Colonoscopy care,OP_29,NULL
10051,EUTAW,AL,35462,GREENE,2053723388,Colonoscopy care,OP_b30,NULL
10051,EUTAW,AL,35462,GREENE,2053723388,Cataract surgery outcome,OP_31,NULL
10051,EUTAW,AL,35462,GREENE,2053723388,Cancer care,OP_33,NULL
10051,EUTAW,AL,35462,GREENE,2053723388,Heart Attack or Chest Pain,OP_3b,NULL
10051,EUTAW,AL,35462,GREENE,2053723388,Heart Attack or Chest Pain,OP_5,NULL
10051,EUTAW,AL,35462,GREENE,2053723388,Pregnancy and Delivery Care,PC_01,NULL
10051,EUTAW,LA,35462,GREENE,2053723388,Sepsis Care,SEP_1,NULL
10051,EUTAW,AL,35462,GREENE,2053723388,Blood Clot Prevention and Treatment,VTE_6,NULL
10052,DADEVILEL,AL,36853,TALLAPOOSA,2568257821,Emergency Department,EDV,NULL
10052,DADEVILLE,AL,36853,TALLAPOOSA,2568257821,Emergency Department,ED_1b,NULL
10052,DADEVILLE,AL,36853,TALLAPOOSA,2568257821,Emergency Department,ED_2b,NULL
10052,DADEVILLE,AL,36853,TALLAPOOSA,2568257821,Preventive Care,IMM_2,NULL
10052,DADEVILLE,AL,36853,TALLAPOOSA,2568257821,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,NULL
10052,DADEVILLE,AL,36853,TALLAPOOSA,2568257821,Emergency Department,OP_18b,NULL
10052,DADEVILLE,AL,36853,TALLAPOOSA,2568257821,Emergency Department,OP_18c,NULL
10052,DADEVILLE,AL,36853,TALLAPOOSA,2568257821,Heart Attack or Chest Pain,OP_2,NULL
10052,DADEVILLE,AL,36853,TALLAPOOSA,2568257821,Emergency Department,OP_22,NULL
10052,DADEVILLE,AL,36853,TALLAPOOSA,2568257821,Emergency Department,OP_23,NULL
10052,DADEVILLE,AL,36853,TALLAPOOSA,2568257821,Colonoscopy care,OP_29,NULL
