license(long),dba_name,aka_name,facility_type,risk,address,city,statevalue,zip(long),inspectionid(long),labelvalue(double precision)
207,RIVER SHANNON,RIVER SHANNON,Restaurant,Risk 2 (Medium),425 W ARMITAGE AVE ,CHICAGO,IL,60614,2050308.0,NULL
218,LAURIES REST & COCKTAIL LOUNG,LAURIES REST & COCKTAIL LOUNG,Restaurant,Risk 1 (High),5153 N BROADWAY ,CHICAGO,IL,60640,1235249,NULL
218,LAURIES REST & COCKTAIL LOUNG,LAURIES REST & COCKTAIL LOUNG,Restaurant,Risk 1 (High),5153 N BROADWAY ,CHICAGO,IL,60640,517580,NULL
239,OLD TIMERS REST & LOUNGE,OLD TIMERS REST & LOUNGE,Restaurant,Risk 1 (High),75 E LAKE ST ,CHICAGO,IL,60601,2144871.0,NULL
241,HOP HAUS ROGERS PARK,HOP HAUS ROGERS PARK,Restaurant,Risk 1 (High),75417545 N CLARK ST ,CHICAGO,IL,60626,2472642.0,NULL
241,HARD WATER BAR & GRILL,HARD WATER BAR & GRILL,Restaurant,Risk 1 (High),75417545 N CLARK ST ,CHICAGO,IL,60626,1955559,NULL
241,HOP HAUS ROGERS PARK,HOP HAUS ROGERS PARK,Restaurant,Risk 1 (High),75417545 N CLARK ST ,CHICAGO,IL,60626,2320935.0,NULL
241,HARD WATER BAR & GRILL,HARD WATER BAR & GRILL,Restaurant,Risk 1 (High),7417545 N CLARK ST ,CHICAGO,IL,60626,2144871.0,NULL
241,HARD WATER BAR & GRILL,HARD WATER BAR & GRILL,Restaurant,Risk 1 (High),75417545 N CLARK ST ,CHICAGO,IL,60626,1770933,NULL
241,HARD WATER BAR & GRILL,HARD WATER BAR & GRILL,Restaurant,Risk 1 (High),75417545 N CLARK ST ,CHICAGO,IL,60626,1482993,NULL
241,HOP HAUS ROGERS PARK,HOP HAUS ROGERS PARK,Restaurant,Risk1 (High),75417545 N CLARK ST ,CHICAGO,IL,60626,1482984,NULL
241,HARD WATER BAR & GRILL,HARD WATER BAR & GRILL,Restaurant,Risk 1 (High),75417545 N CLARK ST ,CHICAGO,IL,60626,1483035,NULL
241,HOP HAUS ROGERS PARK,HOP HAUS ROGERS PARK,Restaurant,Risk 1 (High),75417545 N CLARK ST ,CHICAGO,IL,60626,1464323,NULL
241,HOP HAUS ROGERS PARK,HOP HAUS ROGERS PARK,Restaurant,Risk 1 (High),75417545 N CLARK ST ,CHICAGO,IL,60626,2472642.0,NULL
241,HOP HAUS ROGERS PARK,HOP HAUS ROGERS PARK,Restaurant,Risk 1 (High),75417545 N CLARK ST ,CHICAGO,IL,60626,2472642.0,NULL
241,HOP HAUS ROGERS PARK,HOP HAUS ROGERS PARK,Restaurant,Risk 1 (High),75417545 N CLARK ST ,CHICAGO,IL,60626,1106735,NULL
241,HOP HAUS ROGERS PARK,HOP HAUS ROGERS PARK,Restaurant,Risk 1 (High),75417545 N CLARK ST ,CHICAGO,IL,60626,5133621,NULL
-14110,HOP HAUS ROGERS PARK,HOP HAUS ROGERS PARK,Restaurant,Risk 1 (High),75417545 N CLARK ST ,CHICAGO,IL,60626,634229,NULL
246,C AND K LIQUOR INC,C AND K LIQUOR INC,Grocery Store,Risk 3 (Low),12034 S MICHIGAN AVE ,CHCIAGO,IL,60628,2320935.0,NULL
246,C AND K LIQUOR INC,C AND K LIQUOR INC,Grocery Store,Risk 3 (Low),12034 S MICHIGAN AVE ,CHICAGO,IL,60628,1607237.0,NULL
255,MARIE WUCZYNSKIS RIPTIDE,MARIE WUCZYNSKIS RIPTIDE,Liquor,Risk 3 (Low),1745 W ARMITAGE AVE ,CHICAGO,IL,60622,114767.0,NULL
255,MARIE WUCZYNSKIS RIPTIDE,MARIE WUCZYNSKIS RIPTIDE,Liquor,Risk 3 (Low),1745 W ARMITAGE AVE ,CHICAGO,IL,60622,679663.0,NULL
257,GEJAS CAFE,GEJAS CAFE,Restaurant,Risk 1 (High),340344 W ARMITAGE AVE ,CHICAGO,IL,60614,2144871.0,NULL
257,GEJAS CAFE,GEJAS CAFE,Restaurant,Risk 1 (High),340344 W ARMITAGE AVE ,CHICAGO,IL,60614,2464085,NULL
257,GEJAS CAFE,GEJAS CAFE,Restaurant,Risk 1 (High),340344 W ARMITAGE AVE ,CHICAGO,IL,60614,2464154,NULL
257,GEJAS CAFE,GEJAS CAFE,Restaurant,Risk 1 (High),340344 W ARMITAGE AVE ,CHICAGO,IL,60614,2261673,NULL
257,GEJAS CAFE,GEJAS CAFE,Restaurant,Risk 1 (High),340344 W ARMITAGE AVE ,CHICAGO,IL,60614,2320935.0,NULL
257,GEJAS CAFE,GEJAS CAFE,Restaurant,Risk 1 (High),340344 W ARMITAGE AVE ,CHICAGO,IL,60614,2166436,NULL
257,GEJAS CAFE,GEJAS CAFE,Restaurant,Risk 1 (High),340344 W ARMITAGE AVE ,CHICAGO,IL,60614,2098747,NULL
257,GEJAS CAFE,GEJAS CAFE,Restaurant,Risk 1 (High),340344 W ARMITAGE AVE ,CHICAGO,IL,60614,2059646,NULL
257,GEJAS CAFE,GEJAS CAFE,Restaurant,Risk 1 (High),340344 W ARMITAGE AVE ,CHICqAGO,IL,60614,2050931,NULL
257,GEJAS CAFE,GEJAS CAFE,Rstaurant,Risk 1 (High),340344 W ARMITAGE AVE ,CHICAGO,IL,60614,1946879,NULL
257,GEJAS CAFE,GEJAS CAFE,Rehstaurant,Risk 1 (High),340344 W ARMITAGE AVE ,CHICAGO,IL,60614,1946475,NULL
257,GEJAS CAFE,GEJAS CAFE,Restaurant,Risk 1 (High),340344 W ARMITAGE AVE ,CHICAGO,IL,60614,1561770,NULL
257,GEJAS CAFE,GEJAS CAFE,Restaurant,Risk 1 (High),340344 W ARMITAGE AVE ,CHICAGO,IL,60614,2472642.0,NULL
257,GEJAS CAFE,GEJAS CAFE,Restaurant,Risk 1 (High),340344 W ARMITAGE AVE ,CIHCAGO,IL,60614,1496651,NULL
257,GEJAS CAFE,GEJAS CAFE,Restaurant,Risk 1 (High),340344 W ARMITAGE AVE ,CHICAGO,IL,60614,1496507,NULL
257,GEJAS CAFE,GEJAS CAFE,Restaurant,Risk 1 (High),340344 W ARMITAGE AVE ,CHICAGO,IL,60614,1199359,NULL
257,GEJAS CAFE,GEJAS CAFE,Restaurant,Risk 1 (High),340344 W ARMITAGE AVE ,CHICAGO,IL,60614,2144871.0,NULL
257,GEJAS CAFE,GEJAS CAFE,Restaurant,Risk 1 (High),340344 W ARMITAGE AVE ,CHICAGO,IL,60614,1285430,NULL
257,GEJAS CAFE,GEJAS CAFE,Restaurant,Risk 1 (High),340344 W ARMITAGE AVE ,CHICAGO,IL,60614,2320935.0,NULL
-11814,GEJAS CAFE,GEJAS CAFE,Restaurant,Risk 1 (High),340344 W ARMITAGE AVE ,CHICAGO,IL,60614,517225,NULL
257,GEJAS CAFE,GEJAS CAFE,Restaurant,Risk 1 (High),340344 W ARMITAGE AVE ,CHICAGO,IL,60614,517227,NULL
260,PARK MANOR LOUNGE,KINGS CHINESEPARK MANOR LOUNGE,Restaurant,Risk 1 (High),7109 S DR MARTIN LUTHER KING JR DR ,CHICAGO,IL,60619,606551,NULL
260,PARK MANOR LOUNGE,KINGS CHINESEPARK MANOR LOUNGE,Restaurant,Risk 1 (High),7109 S DR MARTIN LUTHER KING JR DR ,CHICAGO,IL,60619,2320935.0,NULL
260,PARK MANOR LOUNGE,KINGS CHINESEPARK MANOR LOUNGE,Restaurant,Risk 1 (High),7109 S DR MARTIN LUTHER KING JR DR ,CHICAGO,IL,60619,2320935.0,NULL
265,THE CLOSET,THE CLOSET,Liquor,Risk 3 (Low),3325 N BROADWAY ,CHICAGO,IL,60657,2453604,NULL
265,THE CLOSET,THE CLOSET,Liquor,Risk 3 (Low),3325 N BROADWAY ,CHICAGO,IL,60657,1995576.0,NULL
265,THE CLOSET,THE CLOSET,Liquor,Risk 3 (Low),3325 N BROADWAY ,CHICAGO,IL,60657,2181605.0,NULL
265,THE CLOSET,THE CLOSET,Liquor,Risk 3 (Low),3325 N BROADWAY ,CHIeCAGO,IL,60657,1950244,NULL
271,ROMAS REST,ROMAS REST,Restaurant,Risk 1 (High),9273 S SOUTH CHICAGO AVE ,CHICAGO,IL,60617,1369577,NULL
271,ROMAS REST,ROMA SREST,Restaurant,Risk 1 (High),9273 S SOUTH CHICAGO AVE ,CHICAGO,IL,60617,537811,NULL
271,ROMAS REST,ROMAS REST,Restaurant,Risk 1 (High),9273 S SOUTH CHICAGO AVE ,CHICAGO,IL,60617,68411,NULL
276,BUTCH MC GUIRES INC,BUTCH MC GUIRES INC,Restaurant,Risk 1 (High),20 W DIVISION ST ,CHICAGO,IL,60610,2546996,NULL
276,BUTCH MC GUIRES INC,BUTCH MC GUIRES INC,Restaurant,Risk 1 (High),20 W DIVISION ST ,CHICAGO,IL,60610,2366637,NULL
276,BUTCH MC GUIRES INC,BUTCH MC GUIRES INC,Restaurant,Risk 1 (High),20 W DIVISION ST ,CHICAGO,IL,60610,2304296,NULL
276,BUTCH MC GUIRES INC,BUTCH MC GUIRES INC,Restaurant,Risk 1 (High),20 W DIVISION ST ,CHICAGO,IL,60610,2184732,NULL
276,BUTCH MC GUIRES INC,BUTCH MC GUIRES INC,Restaurant,Risk 1 (High),20 W DIVISION ST ,CHICAGO,IL,60610,1974265,NULL
276,BUTCH MC GUIRES INC,BUTCH MC GUIRES INC,Restaurant,Risk 1 (High),20 W DIVISION ST ,CHICAGO,IL,60610,1932102,NULL
276,BUTCH MC GUIRES INC,BUTCH MC GUIRES INC,Restaurant,Risk 1 (High),20 W DIVISION ST ,CHICAGO,IL,60610,1561763,NULL
276,BUTCH MC GUIRES INC,BUTCH MC GUIRES INC,Restaurant,Risk 1 (High),20 W DIVISION ST ,CHICAGO,IL,60610,1501929,NULL
276,BUTCH MC GUIRES INC,BUTCH MC GUIRES INC,Restaurant,Risk 1 (High),20 W DIVISION ST ,CHICAGO,IL,60610,1395794,NULL
276,BUTCH MC GUIRES INC,BUTCH MC GUIRES INC,Restaurant,Risk 1 (High),20 W DIVISION ST ,CHICAGO,IL,60610,1395301,NULL
276,BUTCH MC GUIRES INC,BUTCH MC GUIRES INC,Restaurant,Risk 1 (High),20 W DIVISION ST ,CHICAGO,IL,60610,1139006,NULL
276,BUTCH MC GUIRES INC,BUTCH MC GUIRES INC,Restaurant,Risk 1 (High),20 W DIVISION ST ,CHICAGO,IL,60610,612553,NULL
276,BUTCH MC GUIRES INC,BUTCH MC GUIRES INC,Restaurant,Risk 1 (High),20 W DIVISION ST ,CHICAGO,IL,60610,612330,NULL
276,BUTCH MC GUIRES INC,BUTCH MC GUIRES INC,estaurant,Risk 1 (High),20 W DIVISION ST ,CHICAGO,IL,60610,612335,NULL
276,BUTCH MC GUIRES INC,BUTCH MC GUIRES INC,Restaurant,Risk 1 (High),20 W DVISION ST ,CHICAGO,IL,60610,2320935.0,NULL
276,BUTCH MC GUIRES INC,BUTCH MC GUIRES INC,Restaurant,Risk 1 (High),20 W DIVISION ST ,CHICAGO,IL,60610,315236,NULL
316,LINCOLN TAVERN & RESTAURANT,LINCOLN TAVERN & RESTAURANT,Restaurant,Risk 1 (High),1858 W WABANSIA AVE ,CHICAGO,IL,60622,2320935.0,NULL
316,LINCOLN TAVERN & RESTAURANT,LINCOLN TAVERN & RESTAURANT,Restaurant,Risk 1 (High),1858 W WABANSIA AVE ,CHICAGO,IL,60622,1454231,NULL
316,LINCOLN TAVERN & RESTAURANT,LINCOLN TAVERN & RESTAURANT,Restaurant,Risk 1 (High),1858 W WABANSIA AVE ,CHICAGO,IL,60622,1434238,NULL
316,LINCOLN TAVERN & RESTAURANT,LINCOLN TAVERN & RESTAURANT,Restaurant,Risk 1 (High),1858 W WABANSIA AVE ,CHICAGO,IL,60622,1146533,NULL
319,LITTLE JOES CIRCLE LOUNGE INC,LITTLE JOES CIRCLE LOUNGE INC,Restaurant,Risk 1 (High),1041 W TAYLOR ST ,CHICAGO,IL,60607,2547013,NULL
319,LITTLE JOES CIRCLE LOUNGE INC,LITTLE JOES CIRCLE LOUNGE INC,Restaurant,Risk 1 (High),1041 W TAYLOR ST ,CHICAGO,IL,60607,2549328,NULL
319,LITTLE JOES CIRCLE LOUNGE INC,LITTLE JOES CIRCLE LOUNGE INC,Restaurant,Risk 1 (High),1041 W TAYLOR ST ,CHICAGO,IL,60607,2453715,NULL
319,LITTLE JOES CIRCLE LOUNGE INC,LITTLE JOES CIRCLE LOUNGE INC,Restaurant,Risk 1 (High),1041 W TAYLOR ST ,CHICAGO,IL,60607,2232219,NULL
319,LITTLE JOES CIRCLE LOUNGE INC,LITTLE JOES CIRCLE OUNGE INC,Restaurant,Risk 1 (High),1041 W TAYLOR ST ,CHICAGO,IL,60607,2240419,NULL
319,LITTLE JOES CIRCLE LOUNGE INC,LITTLE JOES CIRCLE LOUNGE INC,Restaurant,Risk 1 (High),1041 W TAYLOR ST ,CHICAGO,IL,60607,1609603,NULL
319,LITTLE JOES CIRCLE LOUNGE INC,LITTLE JOES CIRCLE LOUNGE INC,Restaurant,Risk 1 (High),1041 W TAYLOR ST ,CHICAGO,L,60607,1376055,NULL
319,LITTLE JOES CIRCLE LOUNGE INC,LITTLE JOES CIRCLE LOUNGE INC,Restaurant,Risk 1 (High),1041 W TAYLOR ST ,CHICAGO,IL,60607,2320935.0,NULL
340,ALGIER LOUNGE,ALGIER LOUNGE,Restaurant,Risk 2 (Medium),5436 W MONTROSE AVE ,CHICAGO,IL,60641,1995576.0,NULL
349,CLOVER CORP,KELLYS,Restaurant,Risk 1 (High),949 W WEBSTER AVE ,CHICAGO,IL,59973,1496806,NULL
349,KELLYS PUB,KELLYS PUB,Restuarant,Risk 1 (High),949 W WEBSTER AVE ,CHICGO,IL,60614,2537415,NULL
349,KELLYS PUB,KELLYS PBU,Restaurant,Risk 1 (High),949 W WEBSTER AVE ,CHICAGO,IL,60614,2355954,NULL
349,KELLYS PUB,KELLYS PUB,Restaurant,Risk 1 (High),949 W WEBSTER AVE ,CHICAGO,IL,60614,2320935.0,NULL
349,KELLYS PUB,KELLYS PUB,Restaurant,Risk 1 (High),949 W WEBSTER AVE ,CHICAGO,IL,60614,2184480,NULL
349,KELLYS PUB,KELLYS PUB,Restaurant,Risk 1 (High),949 W WEBSTER AVE ,CHICAGO,IL,60614,2069868,NULL
349,KELLYS PUB,KELLYS PUB,Restaurant,Risk 1 (High),949 W WEBSTER AVE ,CHICAGO,IL,60614,2071232,NULL
349,KELLYS PUB,KELLYS PUB,Restaurant,Risk 1 (High),949 W WEBSTER AVE ,CHCIAGO,IL,60614,1933206,NULL
349,KELLYS PUB,KELLYS PUB,Restaurant,Risk 1 (High),949 W WEBSTER AVE ,CHICAGO,IL,60614,1932904,NULL
349,KELLYS PUB,KELLYS PUB,Restaurant,Risk 1 (High),949 W WEBSTER AVE ,CHICAGO,IL,60614,1932732,NULL
349,KELLYS PUB,KELLYS PUB,Restaurant,Risk 1 (High),949 W WEBSTER AVE ,CHICAGO,IL,60614,1559521,NULL
349,KELLYS PUB,KELLYS PUB,Restaurant,Risk 1 (High),949 W WEBSTER AVE ,CHICAGO,IL,60614,1393305,NULL
349,KELLYS PUB,KELLYS PUB,Restaurant,Risk 1 (High),949 W WEBSTER AVE ,CHICAO,IL,60614,1401323,NULL
349,CLOVER CORP,KELLYS,Restaurant,Risk 1 (High),949 W WEBSTER AVE ,CHICAGO,IL,60614,1092541,NULL
349,KELLYS PUB,KELLYS PUB,Retsaurant,Risk 1 (igh),949 W WEBSTER AVE ,CHICAGO,L,60614,1092549,NULL
349,CLOVER CORP,KELLYS,Restaurant,Risk 1 (High),949 W WEBSTER AVE ,CHICAGO,IL,60614,1229655,NULL
353,SKYWAY LANES,SKYWAY LANES,Restaurant,Risk 2 (Medium),9915 S TORRENCE AVE ,CHICAGO,LI,60617,419227,NULL
353,SKYWAY LANES,SKYWAY LANES,Restaurant,Risk 2 (Medium),9915 S TORRENCE AVE ,CHICAGO,IL,60617,419386,NULL
353,SKYWAY LANES,SKYWAY LANES,Restaurant,Risk 2 (Medium),9915 S TORRENCE AVE ,CHICAGO,IL,60617,1607237.0,NULL
368,GOLDIES,GOLDIES PUB,Restaurant,Risk 3 (Low),3839 N LINCOLN AVE ,CHICAGO,IL,60613,567429.0,NULL
385,MR BEEF ON HALREM LTD,MR BEEF ON HARLEM,Restaurant,Risk 1 (High),3j917 N HARLEM AVE ,CHICAGO,IL,60634,2213553,NULL
385,MR BEEF ON HARLEM LTD,MR BEEF ON HARLEM,Restaurant,Risk 1 (High),3917 N HARLEM AVE ,CHICAGO,IL,60634,2166878,NULL
385,MR BEEF ON HARLEM LTD,MR BEEF ON HARLEM,Restaurant,Risk 1 (High),3917 N HARLEM AVE ,CHICAGO,IL,60634,2059705,NULL
385,MR BEEF ON HARLEM LTD,MR BEEF ON HARLEM,Restaurant,Risk 1 (High),3917 N HARLEM AVE ,CHICAGO,hIL,60634,1961018,NULL
385,MR BEEF ON HARLEM LTD,MR BEEF ON HARLEM,Restaurant,Risk 1 (High),3917 N HARLEM AVE ,CHICAGO,IL,60634,1609876,NULL
385,MR BEEF ON HARLEM LTD,MR BEEF ON HARLEM,Restaurant,Risk 1 (High),3917 N HARLEM AVE ,CHICAGO,IL,60634,1631245,NULL
385,MR BEEF ON HARLEM LTD,MR BEEF ON HARLEM,Restaurant,Risk 1 (High),3917 N HARLEM AVE ,CHICAGO,IL,60634,1506282,NULL
385,MR BEEF ON HARLEM LTD,MR BEEF ON HARLEM,Restaurant,Risk 1 (High),3917 N HARLEM AVE ,CHICAGO,IL,60634,1523105,NULL
385,MR BEEF ON HARLEM LTD,MR BEEF ON HARLEM,Restaurant,Risk 1 (High),3917 N HARLEM AVE ,CHICAGO,IL,60634,1471326,NULL
385,MR BEEF ON HARLEM LTD,MR BEEF ON HARLEM,Restaurant,Risk 1 (High),3917 N HARLEM AVE ,CHICAGO,IL,60634,1329447,NULL
385,MR BEEF ON HARLEM LTD,MR BEEF ON HARLEM,Restaurant,Risk 1 (High),3917 N HARLEM AVE ,CHICAGO,IL,60634,1307218,NULL
385,MR BEEF ON HARLEM LTD,MR BEEF ON HARLEM,Restaurant,Risk 1 (High),3917 N HARLEM AVE ,CHICAGO,IL,60634,659863,NULL
385,MR BEEF ON HARLEM LTD,MR BEEF ON HARLEM,Restaurant,Risk 1 (High),3917 N HARLEM AVE ,CHICAGO,IL,60634,557421,NULL
385,MR BEEF ON HARLEM LTD,MR BEEF ON HARLEM,Restaurant,Risk 1 (High),3917 N HARLEM AVE ,CHICAGO,IL,60634,2320935.0,NULL
385,MR BEEF ON HARLEM LTD,MR BEEF ON HARLEM,Restaurant,Risk 1 (High),3917 N HARLEM AVE ,CHICAGO,IL,60634,397257,NULL
404,CELTIC CROWN,CELTIC CROWN,Restaurant,Risk 1 (High),4301 N WESTERN AVE ,CHICAGO,IL,60618,2176993,NULL
404,CELTIC CROWN,CELTIC CROWN,Restaurant,Risk 1 (High),4301 N WESTERN AVE ,CHICAGO,IL,60618,2498114,NULL
404,CELTIC CROWN,CELTIC CROWN,Restaurant,Risk 1 (High),4301 N WESTERN AVE ,CHICAGO,IL,60618,2305125,NULL
404,CELTIC CROWN,CELTIC CROWN,Restaurant,Risk 1 (High),4301 N WESTERN AVE ,CHICAGO,IL,60618,2304606,NULL
404,CELTIC CROWN,CELTIC CROWN,Restaurant,Risk 1 (High),4301 N WESTERN AVE ,CHICAGO,IL,60618,2169822,NULL
404,CELTIC CROWN,CELTIC CROWN,Restaurant,Risk 1 (High),4301 N WESTERN AVE ,CHICAGO,IL,60618,2009883,NULL
404,CELTIC CROWN,CELTIC CROWN,Restaurant,Risk 1 (High),4301 N WESTERN AVE ,CHICAGO,IL,60618,1734523,NULL
404,CELTIC CROWN,CELTIC CROWN,Restaurant,Risk 1 High),4301 N WESTERN AVE ,CHICAGO,IL,60618,2320935.0,NULL
404,CELTIC CROWN,CELTIC CROWN,Restaurant,Risk 1 (High),4301 N WESTERN AVE ,CHICAGO,IL,60618,1583454,NULL
404,CELTIC CROWN,CELTIC CROWN,Restaurant,Risk 1 (High),4301 N WESTERN AVE ,CHICAGO,IL,60618,1460196,NULL
404,CELTCI CROWN,CELTIC CROWN,Restaurant,Risk 1 (High),4301 N WESTERN AVE ,CHICAGO,IL,60618,1459868,NULL
404,CELTIC CROWN,CELTIC CROWN,Restaurant,Risk 1 (High),4301 N WESTERN AVE ,CICAGO,IL,60618,2320935.0,NULL
404,CELTIC CROWN,CELTIC CROWN,Restaurant,Risk 1 (High),4301 N WESTERN AVE ,CHICAGO,IL,60618,1098208,NULL
404,CELTIC CROWN,CELTIC CROWN,Restaurant,Risk 1 (Hight),4301 N WESTERN AVE ,CHICAGO,IL,60618,679317,NULL
404,CELTIC CROWN,CELTIC CROWN,Restaurant,Risk 1 (High),4301 N WESTERN AVE ,CHICAGO,IL,60618,521433,NULL
404,CELTIC CROWN,CELTIC CROWN,Restaurant,Risk 1 (High),4301 N WESTERN AVE ,CHICAGO,IL,60618,327299,NULL
31751,CELTIC CROWN,CELTIC CROWN,Restaurant,Risk 1 (High),4301 N WESTERN AVE ,CHICAGO,IL,60618,98422,NULL
412,DI CARLOS ARMANETTI LIQUORS,DI CARLOS ARMANETTI LIQUORS,Grocery Store,Risk 3 (Low),515 N WESTERN AVE ,CHICAGO,IL,60612,1522306.0,NULL
415,VITANGELOS PIZZA & RESTAURANT,VITANGELOS PIZZA & RESTAURANT,Restaurant,Risk 1 (High),3644 W FULLERTON AVE ,CHICAGO,IL,60647,1286188,NULL
429,TONYS ITALIAN DELI,TONYS ITALIAN DELI,Grocery Store,Risk 1 (Highf),6708 N NORTHWEST HWY ,CHICAGO,IL,60631,2484975,NULL
429,TONYS ITALIAN DELI,TONYS ITALIAN DELI,Groceery Store,Risk 1 (High),6708 N NORTHWEST HWY ,CHICAGO,IL,60631,2363064,NULL
429,TONYS ITALIAN DELI,TONYS ITALIAN DELI,Grocery Store,Risk 1 (High),6708 N NORTHWEST HWY ,CHICAGO,IL,60631,2360006,NULL
429,TONYS ITALIAN DELI,TONYS ITALIAN DELI,Grocery Store,Risk 1 (High),6708 N NORTHWEST HWY ,CHICAGO,IL,60631,2285666,NULL
429,TONYSITALIAN DELI,TONYS ITALIAN DELI,Grocery Store,Risk 1 (High),6708 N NORTHWEST HWY ,CHICAGO,IL,60631,2059280,NULL
429,TONYS ITALIAN DELI,TONYS ITALIAN DELI,Grocery Store,Risk 1 (High),6708 N NORTHWEST HWY ,CHICAGO,IL,60631,1932301,NULL
429,TONYS ITALIAN DELI,TONYS ITALIAN DELI,Grocery Store,Risk 1 (High),6708 N NORTHWEST HWY ,CHICAGO,IL,60631,1532221,NULL
429,TONYS ITALIAN DELI,TONYS ITALIAN DELI,Grocery Store,Risk 1 (High),6708 N NORTHWEST HWY ,CHICAGO,IL,60631,1418506,NULL
429,TONYS ITALIAN DELI,TONYS ITALIAN DELI,Grocery Store,Risk 1 (High),6708 N NORTHWEST HWY ,CHICAGO,IL,60631,1424486,NULL
429,TONYS ITALIAN DELI,TONYS ITALIAN DELI,Grocery Store,Risk 1 (High),6708 N NORTHWEST HWY ,CHICAGO,IL,60631,1236200,NULL
429,TONYS ITALIAN DELI,TONYS ITALIAN DELI,Grocery Store,Risk 1 (High),6708 N NORTHWEST HWY ,CHICAGO,IL,60631,1321904,NULL
429,TONYS ITALIAN DELI,TONYS ITALIAN DELI,Grocery Store,Risk 1 (High),6708 N NORTHWEST HWY ,CHICAGO,IL,60631,659554,NULL
440,JERUSALEM LIQUORS,JERUSALEM LIQUORS,Grocery Store,Risk 3 (Low),31333135 W LAWRENCE AVE ,CHICAGO,IL,60625,1447264.0,NULL
440,JERUSALEM LIQUORS,JERUSALEM LIQUORS,Grocery Store,Risk 3 (Low),31333135 W LAWRENCE AVE ,CHICAGO,IL,60625,1995718,NULL
440,JERUSALEM LIQUORS,JERUSALEM LIQUORS,Grocery Store,Risk 3 (Low),31333135 W LAWRENCE AVE ,CHICAGO,IL,60625,1995783,NULL
440,JERUSALEM LIQUORS,JERUSALEM LIQUORS,Grocery Store,Risk 3 (Low),31333135 W LAWRENCE AVE ,CHICGAO,IL,60625,1970312.0,NULL
440,JERUSALEM LIQUORS,JERUSALEM LIQUORS,Grocery Store,Risk 3 (Low),31333135 W LAWRENCE AVE ,CHICAGO,IL,60625,1447264.0,NULL
473,Kinetic Playground,Kinetic Playground,Liquor,Risk 3 (Low),1113 W LAWRENCE AVE ,CHICAGO,L,60640,278124,NULL
491,LA UNICA FOOD MART INC,LA UNICA FOOD MART,RESTAURANTGROCERY STORE,Risk 1 (High),1515 W DEVON AVE ,CHICAGO,IL,60660,1335841,NULL
491,LA UNICA FOOD MART INC,LA UNICA FOOD MART,RESTAURANTGROCERY STORE,Risk 1 (High),1515 W DEVON AVE ,CHICAGO,IL,60660,2523472,NULL
491,LA UNICA FOOD MART INC,LA UNICA FOOD MART,RESTAURANTGROCERY STORE,Risk 1 (High),1515 W DEVONAVE ,CHICAGO,IL,60660,2524097,NULL
491,LA UNICA FOOD MART INC,LA UNICA FOOD MART,RESTAURANTGROCERY STORE,Risk 1 (High),1515 W DEVON AVE ,CHICAGO,IL,60660,2363180,NULL
491,LA UNICA FOOD MART INC,LA UNICA FOOD MART,RESTAURANTGROCERY STORE,Risk 1 (High),1515 W DEVON AVE ,CHICAGO,IL,60660,2279808,NULL
491,LA UNICA FOOD MART INC,LA UNICA FOOD MARbT,RESTAURANTGROCERY STORE,Risk 1 (High),1515 W DEVON AVE ,CHICAGO,IL,60660,2280188,NULL
491,LA UNICA FOOD MART INC,LA UNICA FOOD MART,RESTAURANTGROCERY STORE,Risk 1 (High),1515 W DEVON AVE ,CHICAGO,IL,60660,2150294,NULL
491,LA UNICA FOOD MART INC,LA UNICA FOOD MART,RESTAURANTGROCERY STORE,Risk 1 (High),1515 W DEVON AVE ,CIHCAGO,IL,60660,2145827,NULL
491,LA UNICA FOOD MART INC,LA UNICA FOOD MART,RESTAURANTGROCERY STORE,Risk 1 (High),1515 W DEVON AVE ,CHICAGO,IL,60660,2049429,NULL
491,LA UNICA FOOD MART INC,LA UNICA FOOD MART,RESTAURANTGROCERY STORE,Risk 1 (High),1515 W DEVON AVE ,CHICAGO,IL,60660,2028718,NULL
491,LA UNICA FOOD MART INC,LA UNICA FOOD MART,RESTAURANTGROCERY STORE,Risk 1 (High),1515 W DEVON AVE ,CHICAGO,IL,60660,1970824,NULL
491,LA UNICA FOOD MART INC,LA UNICA FOOD MART,RESTAURANTGROCERY STORE,Risk 1 (High),1515 W DEVON AVE ,CHICAGO,IL,60660,1970335,NULL
491,LAUNICA FOOD MART INC,LA UNICA FOOD MART,RESTAURANTGROCERY STORE,Risk 1 (High),1515 W DEVON AVE ,CHICAGO,IL,60660,2320935.0,NULL
491,LA UNICA FOOD MART INC,LA UNICA FOOD MART,RESTAURANTGROCERY STORE,Risk 1 (High),1515 W DEVON AVE ,CHICAGO,IL,60660,1424710,NULL
491,LA UNICA FOOD MART INC,LA UNICA FOOD MART,RESTAURANTGROCERY STORE,Risk 1 (High),1515 W DEVON AVE ,CHICAGO,IL,60660,1391425,NULL
491,LA UNICA FOOD MART INC,LA UNICA FOOD MART,RESTAURANTGROCERY STORE,Risk 1 (High),1515 W DEVON AVE ,CHICAGO,IL,60660,1335746,NULL
491,LA UNICA FOOD MART INC,LA UNICA FOOD MART,RESTAURANTGROCERY STORE,Risk 1 (High),1515 W DEVON AVE ,CHICAGO,IL,60660,519362,NULL
491,LA UNICA FOOD MART INC,LA UNICA FOOD MART,RESTAURANTGROCERY STORE,Risk 1 (High),1515 W DEVON AVE ,CHICAGO,IL,60660,670270,NULL
